id,job_type,label,unit,metier_propose,nature_prix_proposee,multiplicateur_couches_applicable,gamme_proposee,niveau_doute,notes_auto,price_min_unit_ht,price_max_unit_ht,fixed_min_ht,fixed_max_ht,variability_ratio,confidence,sample_size,notes,commentaire_julien
139,peinture_escalier,Peinture escalier (rénovation),forfait,menuiserie_vitrages,fourniture_pose,false,—,conflit,conflit avec : peinture_revetements | nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),0,0,250,1200,,null,0,Selon état,
144,peinture_porte,Peinture porte,unité,menuiserie_vitrages,fourniture_pose,false,—,conflit,conflit avec : peinture_revetements | nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),60,220,0,0,,null,0,null,
870,pilier_portail_beton,Piliers portail béton (fourni+posé),unite,menuiserie_vitrages,fourniture_pose,false,—,conflit,conflit avec : maconnerie_structure,200,700,0,0,,null,0,Paire,
65,domotique_module,Pose module domotique (volet/lumière),unité,menuiserie_vitrages,fourniture_pose,false,—,conflit,"conflit avec : electricite, domotique_securite | nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer)",60,280,0,0,,null,0,Hors matériel,
687,placard_coulissant_miroir_pose,Pose portes coulissantes miroir (hors fourniture),unité,menuiserie_vitrages,pose_seule,false,—,conflit,conflit avec : petits_ouvrages_divers,200,680,0,0,,null,0,Base,
210,store_velux_pose,Pose store Velux,unité,menuiserie_vitrages,fourniture_pose,false,—,conflit,conflit avec : stores_occultation | nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),60,220,0,0,,null,0,Hors fourniture,
168,pose_baignoire_tabliers,Pose tablier baignoire,unité,menuiserie_vitrages,fourniture_pose,false,—,conflit,conflit avec : plomberie_sanitaires | nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),60,280,0,0,,null,0,Finition,
697,trappe_acces_combles_isolee,Pose trappe accès combles isolée,unité,menuiserie_vitrages,fourniture_pose,false,—,conflit,conflit avec : charpente_bois | nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),200,680,0,0,,null,0,Base,
231,volet,Pose volet roulant (main d'œuvre seule),unité,menuiserie_vitrages,fourniture_pose,false,—,conflit,"conflit avec : stores_occultation, prestations_intellectuelles | nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer)",80,150,0,0,,null,0,Hors fourniture,
419,pose_volet_roulant_solaire_mo,Pose volet roulant solaire (MO),unité,menuiserie_vitrages,pose_seule,false,—,conflit,conflit avec : stores_occultation,143,297,0,0,,null,0,Estimation,
114,moteur_volet_roulant_remplacement,Remplacement moteur volet roulant,unité,menuiserie_vitrages,fourniture_pose,false,—,conflit,conflit avec : stores_occultation | nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),220,520,0,0,,null,0,Base,
203,sangle_volet_roulant_remplacement,Remplacement sangle / manivelle volet,unité,menuiserie_vitrages,fourniture_pose,false,—,conflit,conflit avec : stores_occultation | nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),70,170,0,0,,null,0,Base,
214,tablier_volet_roulant_remplacement,Remplacement tablier volet roulant (fourniture+pose),unité,menuiserie_vitrages,fourniture_pose,false,—,conflit,conflit avec : stores_occultation | nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),220,500,0,0,,null,0,Base,
232,volet_roulant_reparation,Réparation volet roulant (petite panne),unité,menuiserie_vitrages,fourniture_pose,false,—,conflit,conflit avec : stores_occultation | nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),80,220,0,0,,null,0,Base,
506,volet_roulant_fourniture_pose,Volet roulant (fourni+pose),unité,menuiserie_vitrages,fourniture_pose,false,—,conflit,conflit avec : stores_occultation,500,1600,0,0,,null,0,Base,
851,volet_roulant_electrique,Volet roulant électrique (fourni+posé),unite,menuiserie_vitrages,fourniture_pose,false,—,conflit,conflit avec : stores_occultation,500,1600,0,0,,null,0,Base,
669,porte_garage_sectionnelle,Porte de garage sectionnelle (fourni+posé),unité,menuiserie_vitrages,fourniture_pose,false,—,doublon_probable,label identique à au moins une autre entrée,1200,3800,0,0,,null,0,Base,
848,porte_de_garage_sectionnelle,Porte de garage sectionnelle (fourni+posé),unite,menuiserie_vitrages,fourniture_pose,false,—,doublon_probable,label identique à au moins une autre entrée,1500,5000,0,0,,null,0,Avec motorisation,
667,cloture_alu_lames,Clôture aluminium lames (fourni+posé),ml,metallerie_serrurerie,fourniture_pose,false,—,auto,,55,145,0,0,,null,0,Base,
666,cloture_bois_occultant,Clôture bois occultant (fourni+posé),ml,metallerie_serrurerie,fourniture_pose,false,—,auto,,35,98,0,0,,null,0,Base,
869,cloture_bois_occultante,Clôture bois occultante (fourni+posé),ml,metallerie_serrurerie,fourniture_pose,false,—,auto,,60,160,0,0,,null,0,H=1.8m,
868,cloture_panneau_rigide,Clôture panneau rigide (fourni+posé),ml,metallerie_serrurerie,fourniture_pose,false,—,auto,,55,140,0,0,,null,0,H=1.5m,
424,pose_cloture_occultation,Occultation clôture (lames),ml,metallerie_serrurerie,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),29,61,0,0,,null,0,Estimation,
27,cloture,Pose clôture,ml,metallerie_serrurerie,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),25,110,0,0,,null,0,null,
386,pose_cloture_bois,Pose clôture bois,ml,metallerie_serrurerie,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),62,128,0,0,,null,0,Estimation,
28,cloture_grillage,Pose clôture grillage,ml,metallerie_serrurerie,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),20,90,0,0,,null,0,Scellement poteaux,
387,pose_cloture_panneau,Pose clôture panneaux,ml,metallerie_serrurerie,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),75,155,0,0,,null,0,Estimation,
29,cloture_rigide,Pose clôture rigide,ml,metallerie_serrurerie,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),30,120,0,0,,null,0,Occultation en sus,
389,pose_grillage_rigide,Pose grillage rigide,ml,metallerie_serrurerie,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),46,94,0,0,,null,0,Estimation,
388,pose_grillage_souple,Pose grillage souple,ml,metallerie_serrurerie,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),23,47,0,0,,null,0,Estimation,
483,pose_cloture_beton,Clôture béton (pose),ml,metallerie_serrurerie,pose_seule,false,—,conflit,conflit avec : maconnerie_structure,91,189,0,0,,null,0,null,
521,depose_cloture,Dépose et évacuation clôture existante,ml,metallerie_serrurerie,fourniture_pose,false,—,conflit,conflit avec : demolition_depose | nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),12,35,0,0,,null,0,Démontage + chargement + évacuation en déchetterie,
962,anc_etude_sol_pedologique,Étude de sol pédologique / étude filière ANC,forfait,ouvrages_anc,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),0,0,500,1500,,null,0,Obligatoire avant pose. SPANC consultatif.,
961,anc_epandage_souterrain,Filière épandage souterrain traditionnel,forfait,ouvrages_anc,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),0,0,5000,10000,,null,0,Tranchées 0.6-0.8m. Hors terrassement gros volume.,
958,anc_filtre_a_sable_drainee,Filière filtre à sable vertical drainé,forfait,ouvrages_anc,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),0,0,6500,14000,,null,0,Hors terrassement et raccords,
959,anc_filtre_plante_phytoepuration,Filière filtre planté / phytoépuration,forfait,ouvrages_anc,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),0,0,8000,16000,,null,0,Agrément ministériel requis. Hors terrassement.,
960,anc_tertre_infiltration,Filière tertre d'infiltration (sol imperméable),forfait,ouvrages_anc,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),0,0,9000,18000,,null,0,Indiqué si sol non infiltrant. Hors terrassement.,
282,assainissement_fosse_septique,Fosse septique (pose),forfait,ouvrages_anc,pose_seule,false,—,auto,,0,0,6300,11700,,null,0,Selon terrain,
702,fosse_septique_installation,Installation fosse septique toutes eaux,forfait,ouvrages_anc,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),0,0,4000,13000,,null,0,Hors terrassement,
703,micro_station_epuration,Micro-station d'épuration,forfait,ouvrages_anc,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),0,0,6000,19000,,null,0,Hors terrassement,
281,assainissement_microstation,Micro-station d'épuration (pose),forfait,ouvrages_anc,pose_seule,false,—,auto,,0,0,8400,15600,,null,0,Étude/terrassement,
705,station_relevage_pose,Pose station de relevage eaux usées,forfait,ouvrages_anc,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),0,0,2000,7000,,null,0,Base,
722,vidange_fosse_septique,Vidange fosse septique,forfait,ouvrages_anc,non_applicable,false,—,auto,,0,0,150,520,,null,0,Base,
704,raccordement_reseau_assainissement,Raccordement réseau public assainissement,forfait,ouvrages_anc,fourniture_pose,false,—,conflit,conflit avec : plomberie_sanitaires | nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),0,0,2000,8500,,null,0,Base,
957,anc_rehabilitation_complete,Réhabilitation complète ANC (étude + terrassement + cuve + filière + raccords + remise en état),forfait,ouvrages_anc,fourniture_pose,false,—,conflit,conflit avec : ouvrages_vrd | nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),0,0,14000,25000,,null,0,Maison individuelle 4-6 pièces. Hors électricité poste relèvement.,
963,anc_terrassement_fouilles,Terrassement spécifique ANC (fouilles cuve + tranchées épandage),forfait,ouvrages_anc,fourniture_pose,false,—,conflit,conflit avec : ouvrages_vrd | nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),0,0,2200,5500,,null,0,Évacuation terres incluse. Hors rocher.,
968,elevateur_pmr_plateforme,Élévateur PMR plateforme verticale (2-3 niveaux),forfait,ouvrages_ascenseur,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),0,0,8000,18000,,null,0,Hors travaux gros œuvre cage. CITE/MaPrimeRénov Adapt.,
568,douche_pmr_creation,Création douche PMR accessible,forfait,ouvrages_ascenseur,fourniture_pose,false,—,conflit,conflit avec : plomberie_sanitaires | nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),0,0,2500,8500,,null,0,Base,
696,monte_escalier_pose,Pose monte-escalier (hors fourniture),forfait,ouvrages_ascenseur,pose_seule,false,—,conflit,conflit avec : menuiserie_vitrages,0,0,1500,6500,,null,0,Base,
965,geothermie_capteurs_horizontaux,Capteurs géothermiques horizontaux (nappe),forfait,ouvrages_geothermie,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),0,0,3500,9000,,null,0,Surface terrain ~1.5-2× SHAB. Hors PAC.,
964,geothermie_capteurs_verticaux,Capteurs géothermiques verticaux (forage),ml,ouvrages_geothermie,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),90,200,0,0,,null,0,Hors PAC et raccordement. RGE QualiForage.,
1,abattage_arbre,Abattage arbre,forfait,ouvrages_paysagisme,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),0,0,350,2500,,null,0,Selon accès/diamètre,
310,arrosage_automatique,Arrosage automatique (installation),m2,ouvrages_paysagisme,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),6,18,0,0,,null,0,Selon réseau,
312,dessouchage,Dessouchage souche,unité,ouvrages_paysagisme,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),88,352,0,0,,null,0,Selon diamètre,
70,elagage,Élagage (petit),forfait,ouvrages_paysagisme,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),0,0,180,1200,,null,0,Selon hauteur,
875,gazon_synthétique,Gazon synthétique (fourni+posé),m2,ouvrages_paysagisme,fourniture_pose,false,—,auto,,25,75,0,0,,null,0,Base,
313,plantation_arbre,Plantation arbre,unité,ouvrages_paysagisme,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),90,270,0,0,,null,0,Hors arbre,
311,abri_jardin_pose,Pose abri de jardin (MO),forfait,ouvrages_paysagisme,pose_seule,false,—,auto,,0,0,248,652,,null,0,Hors fourniture,
309,gazon_rouleau,Pose gazon en rouleau,m2,ouvrages_paysagisme,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),10,26,0,0,,null,0,Préparation sol en sus,
399,pose_pompe_arrosage,Pose pompe arrosage,forfait,ouvrages_paysagisme,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),0,0,195,405,,null,0,Estimation,
396,pose_portique,Pose portique/aire de jeu,forfait,ouvrages_paysagisme,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),0,0,228,473,,null,0,Estimation,
675,arrosage_automatique_gazon,Système arrosage automatique gazon,forfait,ouvrages_paysagisme,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),0,0,1000,3800,,null,0,Base,
103,jardin_taille_haie,Taille de haie,ml,ouvrages_paysagisme,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),5,25,0,0,,null,0,Évacuation en sus,
680,drainage_francais_jardin,Drainage français jardin,ml,ouvrages_paysagisme,fourniture_pose,false,—,conflit,"conflit avec : ouvrages_vrd, maconnerie_structure | nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer)",28,88,0,0,,null,0,Base,
676,eclairage_jardin_basse_tension,Éclairage jardin basse tension (hors fourniture),unité,ouvrages_paysagisme,pose_seule,false,—,conflit,conflit avec : electricite,100,340,0,0,,null,0,Base,
866,terrassement_jardin,Terrassement jardin / nivellement terrain,m2,ouvrages_paysagisme,fourniture_pose,false,—,conflit,conflit avec : ouvrages_vrd | nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),10,30,0,0,,null,0,Base mécanisé,
9,batterie_solaire,Batterie de stockage solaire,forfait,ouvrages_photovoltaique,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),0,0,3500,9500,,null,0,RGE,
491,batterie_solaire_pose,Batterie solaire — pose (MO),forfait,ouvrages_photovoltaique,pose_seule,false,—,auto,,0,0,390,910,,null,0,null,
828,photovoltaique_installation,Installation panneaux photovoltaïques,kwc,ouvrages_photovoltaique,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),1400,3500,0,0,,null,0,Clé en main résidentiel,
129,panneaux_photovoltaiques_3kwc,Panneaux photovoltaïques 3 kWc,forfait,ouvrages_photovoltaique,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),0,0,6500,11000,,null,0,RGE,
130,panneaux_photovoltaiques_6kwc,Panneaux photovoltaïques 6 kWc,forfait,ouvrages_photovoltaique,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),0,0,11000,19000,,null,0,RGE,
131,panneaux_photovoltaiques_9kwc,Panneaux photovoltaïques 9 kWc,forfait,ouvrages_photovoltaique,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),0,0,15000,25000,,null,0,RGE,
488,installation_panneaux_solaire_3kwc_mo,Panneaux solaires 3kWc — pose (MO),forfait,ouvrages_photovoltaique,pose_seule,false,—,auto,,0,0,1170,2430,,null,0,null,
489,installation_panneaux_solaire_6kwc_mo,Panneaux solaires 6kWc — pose (MO),forfait,ouvrages_photovoltaique,pose_seule,false,—,auto,,0,0,1690,3510,,null,0,null,
490,installation_panneaux_solaire_9kwc_mo,Panneaux solaires 9kWc — pose (MO),forfait,ouvrages_photovoltaique,pose_seule,false,—,auto,,0,0,2210,4590,,null,0,null,
973,photovoltaique_par_kwc,Photovoltaïque autoconsommation (par kWc),kwc,ouvrages_photovoltaique,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),1700,2400,0,0,,null,0,"Inclut onduleur, pose, MES. RGE QualiPV.",
117,onduleur_photovoltaique,Remplacement onduleur photovoltaïque,forfait,ouvrages_photovoltaique,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),0,0,900,2200,,null,0,RGE,
821,panneau_solaire_thermique,Panneau solaire thermique (fourni+posé),unite,ouvrages_photovoltaique,fourniture_pose,false,—,conflit,conflit avec : energie_environnement,4000,12000,0,0,,null,0,CESI 1-2 pers.,
466,piscine_abri,Abri piscine (fourni+posé),forfait,ouvrages_piscine,fourniture_pose,false,—,auto,,0,0,5525,11475,,null,0,Selon hauteur,
516,accessoires_piscine,"Accessoires piscine (quincaillerie, chimie, PVC)",forfait,ouvrages_piscine,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),0,0,400,2000,,null,0,Base,
254,barriere_piscine,Barrière piscine (fourni+posé),ml,ouvrages_piscine,fourniture_pose,false,—,auto,,104,216,0,0,,null,0,Selon modèle,
465,piscine_sable_filtre,Changement sable filtre,forfait,ouvrages_piscine,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),0,0,121,319,,null,0,null,
249,electrolyseur_piscine,Électrolyseur piscine (pose),forfait,ouvrages_piscine,pose_seule,false,—,auto,,0,0,540,1260,,null,0,Hors cellule selon gamme,
246,evacuation_terre_piscine,Évacuation terres (piscine),m3,ouvrages_piscine,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),14,56,0,0,,null,0,Selon distance,
463,piscine_filtration,Filtration piscine (pose),forfait,ouvrages_piscine,pose_seule,false,—,auto,,0,0,390,910,,null,0,Hors matériel,
505,piscine_hivernage,Hivernage piscine,forfait,ouvrages_piscine,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),0,0,132,308,,null,0,null,
257,local_technique_piscine,Local technique piscine (création),forfait,ouvrages_piscine,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),0,0,1625,3375,,null,0,Abri/maçonnerie légère,
258,mise_en_service_piscine,Mise en service piscine / hivernage,forfait,ouvrages_piscine,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),0,0,90,270,,null,0,Entretien saisonnier,
241,piscine_coque_materiel,Piscine coque — matériel seul,forfait,ouvrages_piscine,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),0,0,9750,16250,,null,0,Coque + filtration,
238,piscine_coque_global,Piscine coque (fourniture + pose),forfait,ouvrages_piscine,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),0,0,16500,27500,,null,0,Hors aménagements,
677,piscine_coque_polyester,Piscine coque polyester (fourni+posé),forfait,ouvrages_piscine,fourniture_pose,false,—,auto,,0,0,18000,55000,,null,0,Hors terrassement,
240,piscine_hors_sol_global,Piscine hors-sol (pose comprise),forfait,ouvrages_piscine,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),0,0,2600,5400,,null,0,Selon modèle,
243,piscine_maconee_materiel,Piscine maçonnée — matériel seul,forfait,ouvrages_piscine,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),0,0,12600,23400,,null,0,Kits/structure,
239,piscine_maconee_global,Piscine maçonnée (fourniture + pose),forfait,ouvrages_piscine,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),0,0,24500,45500,,null,0,Béton/armatures,
468,piscine_plage_boise,Plage piscine bois (pose),m2,ouvrages_piscine,pose_seule,false,—,auto,,77,143,0,0,,null,0,null,
469,piscine_plage_pierre,Plage piscine pierre (pose),m2,ouvrages_piscine,pose_seule,false,—,auto,,105,195,0,0,,null,0,null,
513,filtration_piscine_fourniture_pose,Pompe + filtre piscine (fourniture + pose),forfait,ouvrages_piscine,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),0,0,1500,5500,,null,0,Base,
470,piscine_margelle_pose,Pose margelles piscine,ml,ouvrages_piscine,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),62,128,0,0,,null,0,null,
471,piscine_regulation_ph,Régulation pH automatique (pose),forfait,ouvrages_piscine,pose_seule,false,—,auto,,0,0,270,630,,null,0,Hors appareil,
247,remblaiement_piscine,Remblaiement/compactage autour piscine,m3,ouvrages_piscine,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),15,45,0,0,,null,0,Grave/compactage,
459,piscine_liner_remplacement,Remplacement liner piscine,forfait,ouvrages_piscine,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),0,0,1820,3780,,null,0,Selon dimensions,
464,piscine_pompe_remplacement,Remplacement pompe piscine (MO),forfait,ouvrages_piscine,pose_seule,false,—,auto,,0,0,193,508,,null,0,Hors pompe,
460,piscine_renovation_etancheite,Rénovation étanchéité piscine,forfait,ouvrages_piscine,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),0,0,2925,6075,,null,0,null,
252,rideau_piscine,Rideau piscine (motorisé) fourni+posé,forfait,ouvrages_piscine,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),0,0,4550,8450,,null,0,Alternative volet,
256,robot_piscine,Robot piscine (mise en service),forfait,ouvrages_piscine,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),0,0,60,180,,null,0,Hors achat robot,
237,sav_pompe,SAV / remplacement pompe piscine,forfait,ouvrages_piscine,non_applicable,false,—,auto,,0,0,250,1600,,null,0,Pompe piscine (SAV) : déplacement + MO + petites fournitures,
462,piscine_skimmer,Skimmer piscine (pose),unité,ouvrages_piscine,pose_seule,false,—,auto,,168,392,0,0,,null,0,null,
514,traitement_automatique_piscine,Traitement automatique piscine (régulateur pH/chlore),forfait,ouvrages_piscine,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),0,0,1200,5000,,null,0,Base,
253,alarme_piscine,Alarme piscine (fourni+posé),forfait,ouvrages_piscine,fourniture_pose,false,—,conflit,conflit avec : domotique_securite,0,0,422,878,,null,0,NF P90-307,
248,dalle_beton_plage_piscine,Dalle béton plage piscine,m2,ouvrages_piscine,fourniture_pose,false,—,conflit,conflit avec : maconnerie_structure | nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),39,91,0,0,,null,0,Ép. à préciser,
461,piscine_eclairage_led,Éclairage piscine LED (pose),unité,ouvrages_piscine,pose_seule,false,—,conflit,conflit avec : electricite,132,308,0,0,,null,0,Par projecteur,
472,piscine_travaux_securite,Mise en conformité sécurité piscine,forfait,ouvrages_piscine,fourniture_pose,false,—,conflit,conflit avec : electricite | nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),0,0,390,910,,null,0,Selon options,
678,piscine_beton_construction,Piscine béton armé miroir,forfait,ouvrages_piscine,fourniture_pose,false,—,conflit,"conflit avec : maconnerie_structure, petits_ouvrages_divers | nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer)",0,0,32000,95000,,null,0,Hors VRD,
242,piscine_coque_mo,Piscine coque — main d'œuvre (pose),forfait,ouvrages_piscine,pose_seule,false,—,conflit,conflit avec : prestations_intellectuelles,0,0,6300,11700,,null,0,Terrassement/pose,
244,piscine_maconee_mo,Piscine maçonnée — main d'œuvre (pose),forfait,ouvrages_piscine,pose_seule,false,—,conflit,conflit avec : prestations_intellectuelles,0,0,11050,22950,,null,0,Gros œuvre,
250,pompe_chaleur_piscine,Pompe à chaleur piscine (pose),forfait,ouvrages_piscine,pose_seule,false,—,conflit,conflit avec : cvc_ventilation,0,0,720,1680,,null,0,Hors matériel,
679,pompe_chaleur_piscine_pose,Pose pompe à chaleur piscine (hors fourniture),forfait,ouvrages_piscine,pose_seule,false,—,conflit,conflit avec : cvc_ventilation,0,0,2200,6800,,null,0,Base,
515,tableau_electrique_piscine,Tableau électrique piscine (fourniture + pose),forfait,ouvrages_piscine,fourniture_pose,false,—,conflit,conflit avec : electricite | nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),0,0,300,1200,,null,0,Base,
245,terrassement_piscine,Terrassement piscine (excavation),m3,ouvrages_piscine,fourniture_pose,false,—,conflit,conflit avec : ouvrages_vrd | nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),22,68,0,0,,null,0,Selon accès/sol,
504,piscine_test_eau,Test eau piscine + conseil,forfait,ouvrages_piscine,non_applicable,false,—,conflit,conflit avec : prestations_intellectuelles,0,0,30,90,,null,0,Entretien,
251,volet_roulant_piscine,Volet roulant piscine (fourni+posé),forfait,ouvrages_piscine,fourniture_pose,false,—,conflit,"conflit avec : menuiserie_vitrages, stores_occultation",0,0,6375,10625,,null,0,Selon dimensions,
947,enrobe_cle_en_main,Allée enrobée clé en main (terrassement + pose),m2,ouvrages_vrd,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),60,140,400,1500,,null,0,Décaissement + grave + enrobé 6 cm,
873,allée_gravillons,Allée gravillons stabilisés (fourni+posé),m2,ouvrages_vrd,fourniture_pose,false,—,auto,,15,45,0,0,,null,0,Ep. 10 cm,
394,pose_enrobe_couche,Enrobé (couche) — pose,m2,ouvrages_vrd,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),29,61,0,0,,null,0,Estimation,
946,enrobe_froid_reparation,Enrobé à froid — réparation localisée,m2,ouvrages_vrd,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),35,100,50,300,,null,0,Correction nids-de-poule / dégradations ponctuelles,
415,pose_etancheite_terrasse,Étanchéité terrasse,m2,ouvrages_vrd,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),49,101,0,0,,null,0,Estimation,
951,stabilise_grave,Grave stabilisée / gravier compacté,m2,ouvrages_vrd,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),15,50,150,600,,null,0,Allée graviers — économique,
395,pose_gravier_stabilise,Gravier stabilisé (pose),m2,ouvrages_vrd,pose_seule,false,—,auto,,23,47,0,0,,null,0,Estimation,
